sentiment,content
0.0,@ankurb Just kidding! Don't go around quoting me
0.0,Does not want to go to school. Oh well. I get out early anyways.
1.0,@HuniB Neep a nap-take a nap - respect ur body love
1.0,"@LMA_xo My daddy lives in Manchester, I love it there :-D HULL?! :O bitch! I have a mate there and I wanna go"
1.0,@bestdaeever ooohhh imma need you to get on that asap love you
1.0,At the Spoke Club - fell in love with Tom Arnold all over again (not Rosie's ex definitely different)... Lucky moi
0.0,just another manic monday.. wish it were sunday.. that's my fun day  happy monday twitterland
1.0,the new T-Mobile advert in Trafalger Square looks like a lot of fun  Except if there was a load of pigeons there too.
1.0,KMF going smoothly so far. Free stuff is always a plus.
1.0,Hunny was here today  or should i say last nite. Haha. 5 months&lt;333
1.0,"@ZaraGreen no problem, keep it comin"
0.0,@AdInterim Still jealous
1.0,"@butterflydi i'll be back on it later today, got plenty of gold, but willing to help you out, if you need anything at all"
1.0,@cel_xox ur really smart
1.0,death cab for cutie and slouchy barets  its a good way to start the day.
0.0,listening to music...feeling kind of down
0.0,Just saw a dooope bmw 6 series parked with the top back....to bad it was raining
1.0,"@RocknRollQueene @Loretta_aston Welcome to Twitter! Let me know if you have any questions, would love to help."
0.0,Bad day at the office. In a horrendous mood  Was it national 'Act like an idiotic buffoon' day today and no-one bothered to tell me?!!
0.0,Is still tired  due to late nights out and work and has to b up early again 2moro 4 work bad times!
1.0,@RosieCooper We said anyone could &quot;write one&quot;...those special 10 selected are - of course - chosen because they are OUTSTANDING!
0.0,"my back and legs kill from yesterday and we have a big old leak in the kitchen, looks like staying in pjs all day infront of the tv"
1.0,"@PoisonIvy69 Fine thanks, not long now till Christmas....I'm excited"
1.0,@michemo Bristol's is the ish! I LOVE their brunch on Sundays. Ruth Chris is good too but I got sick there once.
1.0,"@Izzy_Artest  LOVING YOU. Haha =] join the club than! lol please  HAC 36 or 40cm is calling you. Jon told me about Ron, you can do it! LOL"
1.0,@just_another_1 I love that we just get a little peek of your dimple
1.0,http://twitpic.com/4jh4l - I picked out a watch !! Yey
0.0,@Xx_JessicaB_xX yip.....aw gonna miss them on bb
0.0,Shit night. want john  where is he?
1.0,received her first pressie. Happy happy.
0.0,I just lost my favorite pen  good thing I have a back up =D
0.0,heading to graduation  I do NOT like this....oh and Nick....I'll be looking for you....
1.0,I  have always been a sucker for the sound of an acoustic guitar!
1.0,Happy Mother's Day to all the mothers out there! Do have a good and enjoyable day
1.0,@_callmeCourt always welcome hun
1.0,curlymamaw @Paul_Colman  thought you'd like it ! 9
0.0,@tiataquito you stop it
1.0,Going to the Gold Coast for mothers day lunch
1.0,@james_a_michael CUTE  thanks for sharing! AND PLEASE Direct Message ME before you go to bed James ;) ;) you know you want to!
0.0,"its a beautiful night, im stuck inside feelin ill instead of being a crazzzzzzzy ass party!"
0.0,its impossible to watch in full ANY flash video with my mac after 5.7
1.0,"PROUD 2 BE A MOTHER  I HAVE MY SON &amp; HIS COUISN OVER SPENDING A NITE, IT'S A BOYZ NITE, &amp; THEY DRIVING ME CRAZY BUT I LUV EM.."
0.0,Layin n bed with a headache  ughhhh...waitin on your call...
1.0,it's monday. yayy.. need to get my demi lovato tickets before they sell out!
1.0,Happy mother's day everyone!
0.0,"Wow, my bed is SO comfy &amp; my nap has been much too short. Getting up for work = do not want."
1.0,"@supersense ooooo,  an explanation?, Thank god for that or u would forever be wondering!..I love a good night mare tho!!"
1.0,@Lethaldread Awww my lovies! Yes I love it all.  And I'm totally finishing my buffalo sammich after a few hits off the new bongie. &lt;3
1.0,@kandeezie would love to see that!
1.0,@coleryanxxx yes LOL that's good one .remeber that bottoms are always the top .
1.0,TIRED! goodnight twitter  its mother's day  happy mother's day  lov my moomy &lt;3 yayy! God Bless.
1.0,@jtimberlake Yay!  SNL is on!
0.0,can't sleep throat dry as hell.. ugh ! still gon' wake up fabulous !
0.0,Is stuck in some long ass traffic on the motorway...I'm not gonna get home until after 10pm  I'm so tired...
0.0,@sfitzpatrick924 bahah sadly I am not
1.0,"Woop, have just bought the Elliot Minor album on itunes. Its finally working for me!!"
1.0,"David Mitchell's presenting 'Have I Got News For You' tonight &lt;3 I love him! I think he's ace &lt;3 On another note, damn this headache"
0.0,Listing to a sad song  so i am sad too
1.0,"@Stevebrown87 Noo, good guys are better  x"
1.0,Itt's the BIG TIME Saturday night  Playing Canasta then a movie then...Psych homework?  Stay shiny and love everybody!!
0.0,"@ShellyKramer I've had a fever for the past 48 hours. You should see me. I'm unshaven, puffy face and look pathetic!"
0.0,aaaaaw i want to live in the USA
0.0,"@daltnnn woof, I wish I was allowed to go"
1.0,@mileycyrus http://twitpic.com/4fzo7 - you both have so beatiful eyes  i wanna have them
1.0,@laracasey: LOVE you walking us through this event. So fun. Blue water. Surplus of donuts... what a great night!
0.0,@One_Bloody_Poet  Bad friends! Sorry to hear that.
1.0,@david_henrie i would still rather be in your shoes instead in bed bc i work from 10-9 tommorow. i love cold weather.
1.0,@yvasquez82 Thank you sister!!
1.0,Mariana ~ Photography by Cassone's May 2009 Feature http://bit.ly/E2bjm  - Thanks so much
1.0,@AimeeLady The girls there last night would have let her! And I figure the boys would have enjoyed watching...
1.0,@LILJIZZEL I GOT UR BACK @ BABY!! much love to ya!
1.0,is going home after an awesome time with the peeps
0.0,@ringqvist seriously...it only gets sadder
0.0,@ThatKadyGirl every day of my life lately.    i feel ya girl &lt;3
0.0,"@RebeccaNavarro @banditTA00 sorry, I'm back.. food was calling my name..lol..all is good here  and HI! , sorry I haven't said sooner lol"
1.0,@Zindaret http://www.thinkgeek.com/books/nonfiction/b322/ &lt;-- Get me one of those and maybe next time
0.0,Done with geology!! But I'm really missing my favorite sisters! Especially because they can't go to banquet tonight
1.0,"@JustCierra Yep, they sang your song!"
0.0,tummy ache.
1.0,@jkarney  #amtarot Thank you so much!
0.0,"@sara_luna everything , I donï¿½t know how explain  simply itï¿½s patetic"
1.0,@IAmCattSadler Catt i TOTALLY love your default picture! You seem like such a fun mom!
1.0,Psyched for Mother's day at the GKR party--and teaching mom and dad about baseball
1.0,"2.5 years here &amp; left Dell OKC for the last time. And being the geeky girl I am, I waited to cry until I got in my car.  Love you all!"
0.0,owww i think i tore something in my leg
1.0,@yohanik Hehe. Just found the Wikipedia page for the movie. And Last.fm confirms it. Thank you.  http://is.gd/iPrR
0.0,Now I am depressed after watching so you think you can dance
0.0,"@maternitytees Aww  Onward and upwards now, yay! Still sad to leave I bet."
1.0,@limegreenman And I thank you.
1.0,@mswilliamsmusic I'd Love to work with you! http://myspace.com/inikco  Tell ur friends to follow me!
1.0,Countdown to launch! June 2nd is oh so temptingly close ... If only my lovely puter weren't so faaaaar away
1.0,@Claymoore for sure! You and your wife seem like cool cats.
1.0,@jcpwee JACKSON RATHBONE!
1.0,Happy #juddday everyone!
1.0,"His snoring is so annoying n it keeps me from sleeping (like right now, lol) but I honestly wud miss it if it eva left  I love him."
0.0,aw how to lose a guy in ten days  &lt;3
1.0,@IvoryValentine have you seen &quot;The Fifth Element&quot;? makes &quot;super green&quot; a lot funnier
1.0,just met Sarah Kelly... wow... she is an amazing woman of God!  and she gave me a free t-shirt!  gotta love free merch
1.0,"You make me happy, whether you know it or not  &lt;3"
1.0,happy mothers day to all the yummy mummies on twitter
1.0,@littlewhip Soooooooooo win the PowerBall jackpot then impose your formidable will upon the weather
1.0,happy mothers day
0.0,@ego_assassin  We are soooo sorry   We love kitties and know how much they become a part of you.
1.0,@MaheshKukreja You too sweetie
0.0,"Oh, and I'm obviously back on my stupid sleep schedule. Luckily church isn't until 2 tomorrow."
1.0,Just planted flovers in the school garden with my 3 yr old...VERY MUCKY but GREAT FUN
1.0,@aNDeeDrummer yeah   when he goes there he always brings us these things. + he just let me last something called &quot;bird milk&quot; and it
1.0,Morniiing twitter  eating cereales and watching BLG dvd like every sunday morning ^^ï¿½
1.0,@shaundiviney :O:O:O:O:O:O:O You Like Sweeney Todd TOO!?!?!   (Y) Best Movie (Y)
0.0,Somehow I have managed to sober up and now I remember how crap I felt pre drink
0.0,I know I shouldn't be saying this but fuck it..I'm horny as hell  http://twurl.nl/8q6cjc
0.0,@katiefreeze I miss you!!!! It's lonely and empty without you!  http://yfrog.com/3o3zxoj
1.0,sweet dreams
0.0,Why don't we close the library due to the great weather?  And the ac isn't working  #fb
1.0,We are having a day 'at home' today - which is proving to be rather lovely
1.0,"sunny day, sunny outlook"
1.0,@babygirlparis So romantic!!!!I hope you both have an amazing time...and paparazzi don't follow you!!You need more privacy with Doug  xoxo
0.0,@itstayloryall Im so sad we missed you at Family Reunion!!
1.0,"Headed home, see yall in the A.M. Tweets"
1.0,totally just got hit on by one of her bar guests! Ha ha...Yay me!
0.0,More depressed ty very much!!!
1.0,"Just potted some geraniums then talked to the grandkids, well Maddie - Jack was outside playing.  I sure miss 'em!!!"
0.0,Big Sugar = yet another '90's bandwagon I was too late to get on. Next S&amp;D BNL should reunite them (kind of like they did for the Odds).
1.0,"Yummy, 2 tacos at Jack In the Box"
1.0,@Shontelle_Layne you're welcome sweety!  muah! xoxox luv ya!
1.0,@timmcclintock gasp!!! I love it!!! Thank you so much for sharing Tim!!
1.0,There is something wrong with me! I'm so tired I can barely keep my eyes open. Yet all I've done for the last 3hrs is toss &amp; turn in bed
0.0,@dougreport how can I read the Floyd article says it's private
1.0,I am having the TIME of my LIFE
1.0,Trying to shop online wis I could find sevens for 40.  haha
0.0,"Just an observation: Aside from the riverwalk, there are pretty much no cute girls in downtown sa"
0.0,It's @andremichelle s (mr. tonematrix) birthday today. Poor guy is ill at home. Perhaps a 'hi' from the twittersphere would do some good
0.0,4am foodshopping cause I was sick all day and was in hospitals  being alone blows
1.0,"happy mothers day mommy  i love you so much, dono what id do without you ??"
0.0,i believe only my black personality can explain how i feel... that boyfrann of mines gots me sprung
0.0,chapter 27... probably on monday. i still need more comments.
0.0,@SASSS09 hahaha.. sadly this one's supposed to be done individually.. so no chance of social loafing lol
1.0,@easytouch lets go home
0.0,at home and sore knee
0.0,"Broke Up with girlfriend, FEELING Very lonely and heartbroken  Sad times guys (N)"
0.0,"@HellenBach the geek, the stepson and the live in nanny love BGT, me - can't stand it!  Had to watch TV upstairs all alone!"
1.0,wow the weather is amazing today!
0.0,I never thought falling in love can cause so much pain...  good thing that I'm so over that phase!
0.0,"Beta 5 of 3.0 expired today, back on 2.2.1 until the public release. I miss it already"
1.0,@Katwood30: you get to go home and i have to go to work
1.0,Happy mothers day in 25 minutes everyone
1.0,@oreoking awe thanks
1.0,"@vuzzello Yeah, they're great. I think we'll hear more of them in the years to come"
1.0,"Do you know what? I have a good little life, and I love it."
1.0,@KielysWorld you are such a great person.
1.0,"(@CoxRocks) Ha, the lead singer gave me a high five and i got one of their guitar pics!"
0.0,Shoot. Only 12 miles
0.0,The computer at work hates me.  have to call tech support. Again...
1.0,"thankyou short stack for bringing out a second sydney show,, now im going to both  im so thankful for you guys being so good 2 ur fans"
1.0,@howie_d It's a pleassure making you both smile.  Have a nice day and you are making me smile as well being on twitter.. aahhh nice..
1.0,Yah! Feeling better and had a beaut day - Sophie razzing it at the skateboard park (at all of 3 yrs) and Charli happy at school
1.0,"got THE best mothers day present from Tys. It made me cry uncontrollably, and it wasn't a present"
1.0,@heyshanny I can't wait either!!!!! your so welcome  YAY!!!!!!!!!
0.0,Powerdvd doesn't want to play my Pushing Daisies dvd. I only want screenies to make icons with! Copy protection gone bonkers?
1.0,@josieinthecity LOL!  good men watch the flicks w/us and just sigh!  this is a good flick so far it's called &quot;Because I Said So&quot;
0.0,so busy already
0.0,@mashable Link to ff &quot;how it works&quot; is broke!
