sentiment,content
1.0,got rite ear peirced brother got first peircing left ear also got new septum bars one black c bar balls
1.0,want daddy
0.0,sweethomebirth link isnt working
1.0,aww got see st grade teachers last day retired
1.0,know funny thing everyone packing e packing go mexico e
1.0,proud ceviche bellinis turning well loving smell fresh flowers house
1.0,happy mothers day mothersday
1.0,jegjeg yay coutchcouch
1.0,carinafox wishing happy mothers day carina hugsjoy
1.0,joejonasfan know
1.0,love memories almost like rereading favourite book
0.0,cant wait see marco later feeling best
0.0,heaps keen next weekend mummy lt
1.0,lollipop great interview videos favorite youtube
1.0,mileycyruuus hi babe want hang love xd
1.0,aww son gave purple g shock mothers day
1.0,longnu hi uploaded completely new chinese lessons wwwyoutubecomchineselearn please feel free watch enjoy
1.0,turns june youth shelton bday going snag piece mancandy miss u everyday hot chocolate lt
0.0,seanlights nooooo dont dare lol im gonna cry lt hair
0.0,lauramckay sadly sitting inside mobile signal wont work garden ill opening wine bang pm though
0.0,sister stupid party ampamp wanna hang friends hilly wont txt back
1.0,meesabythewater thank much
0.0,schools works
0.0,loving weather weekend shame im back work tomorrow
1.0,good morning tweepsland makin great monday huge shout followers muah muah appreciate
1.0,paulbay bit lie eaten bread way good giveaway
1.0,dimples hell know tupac lyrics
0.0,johnny actually invited movies many things concert
0.0,sure wish mind could enter box called quotnothingquot men brain wont go exhausting
0.0,got back fromahem mealwas boring eat nonetheless
0.0,home ill work man flu hell
1.0,mikeyallstars like minds evening dear
0.0,sheselectric im bed sick atmbeen sick since yesterday hru hun
1.0,rx nice submit failblogorg
1.0,barbarahauck hey barb love line biowithout health nothing mattersso dead
1.0,dougpreston well im gonna mission find music
1.0,aw man watched hollyoaks sad
1.0,oatsarerealfine thought would tell havereally really pretty eyes
1.0,every mom mommy mother happy mothers day hope something special fun today
1.0,westendactress haha miine
1.0,youngandfoodish thank saw comment chew aerobics really tickled
0.0,ti died dont know
0.0,wanna go
0.0,thankful last minute doc appointments baby girl temp sitting docs waitin
1.0,im going blow ticketmaster th row tickets taylorswift ticketmaster messed like life im sad
1.0,ash secret im apple boy considered iphone dark side many times
0.0,davidismyangel enough time get vip know doesnt make least theyll
1.0,feeling today going amazing
1.0,dinno thanks dinno appreciate
1.0,jules knowi would yes cant wait bb love heard theyre showing hr live streaming year though
1.0,greek season two love show
1.0,probable bed time hugs kisses lt
0.0,pampian want know tried ask pkia still reply change status away
1.0,amost
0.0,mobileech looking new sms sending solution httppromotionitaggcom get free sms every itagg
1.0,sweetavenue love website wish lived closer sample cupcakey treats
1.0,davidjosman quotquite alrightquot plus side ate cinnamin toast crunch breakfast eating strawberries
0.0,nerdindian take back insulted
1.0,watching baby snl baby look greaaaaat
1.0,thequietone went well andrea
0.0,woahamber hate
1.0,lidybeth inoo thats sed ino u feel coz im love kyle feel like saddo true ha wanna see tuesday
1.0,httptwitpiccomqfl haha love
1.0,hot cuppa coffee made milk amp fortified monins irish coffee syrup bliss
1.0,acrocks congrats photo dre
1.0,end loved night
1.0,cliojlh lol thats special kind magic though see special discovery think nessie died
1.0,vivianns minee yummm
1.0,tfollowers thanks folow
0.0,paulamackay think thought sneezed
1.0,happy mothers day
1.0,allicandy testing hey gotta add someone follow
1.0,possessed beyond certainty made rite decision
1.0,loyaleagle good catch thanks bunch put new widget
1.0,melfay thanks sooo much lil sis gone us bird park
1.0,hey robluketic wow cheers insight ppl looks fun oh im stunnedits aweomse robluketic live gt httpustreamwv
1.0,bellothika flowers grow
1.0,absolutraia thats precious
1.0,oneofthosefaces know im inlove katyperry actually
1.0,another amazing day ever since got twitter ive great days
0.0,good remembering twitter thing sorry everybody leave tibet todaywith head cold
1.0,goodnight
1.0,hungraaaaaaaaay ill eat dont go away twitter whatchandrasaid lunch
0.0,finally back stupid holiday missing fit bar men though
0.0,coupleocachers trying watch vids audio disabled
1.0,niuts weekend also great two friends julia four days
1.0,fatigue settling gotta power awesome seats tonight im pretty lucky life aint bad
0.0,tomcopestake im sorry youll get dont worry one day time hang youre done
1.0,jtimberlake thank happy mothers day mother also snl tonight
0.0,haha bet man make heels im sorry hurt though hope feel better livelovesing
0.0,datdoodrace thts kinda young boo
1.0,sarahconquilla many many thanks school weeeee
0.0,mbs triste
0.0,javierchua well right side thirty
1.0,joeego never get bout u boyfriend lovesssss lets chill week
1.0,ciaoamalfi great locals stop ask directions even better know answer
0.0,saschaillyvich guess means didnt betaread either stories huh
0.0,lost internet raid os
0.0,lowestformofwit
0.0,heavenlykevinly go sleeeeeeepz
1.0,emmabmth also want attend tafe gig asked mum soundwave like hmmm possibly probably means yes
1.0,last night fun w lightening thunder today
1.0,cheergod yeah tell ha ha
1.0,wishing mothers safe amp happy mothers day
0.0,ftskirstin im depressed like baddddd
0.0,mitchelmusso cant cant cant im sad im venezuela
1.0,thankyou short stack bringing second sydney show im going im thankful guys good ur fans
1.0,wishinghearts oh wow work sunday im monday youre still town
0.0,zackintoys sadly doesnt hopeful american doll posse blah vacant dynamic
1.0,shortyyyy curtain two rugs makes bathing exciting hahaha
1.0,utterhip good morning however night time bed hugs great day
1.0,tigressreow wow thanks lot cant believe didnt think xd
1.0,java concurrency practice probably best java book ive ever bought theres recipe interrupting blocking io ops
0.0,aww poor tank friend guild fucking promising main ot barely even gets go
1.0,snowded nice one
0.0,chantalclaret get hate tweets thats sasd
1.0,kelseyrose wish going still coming nicoles preprom nicolesx cant wait preprom
0.0,poor imissbradandjen mom told looked like hooker skirt wasnt short degrees
1.0,seat nice place go
1.0,mrbill good morning
0.0,know neck jacked forced pay parking bc cant turn head parallel park free spaces
1.0,time hittin hay later tweeps ala billy cunningham great americans
0.0,working late house love company want summer evening people
1.0,watchin favie themandymoore said sothen catching much needed sleep goodnight
1.0,kirstiealley funny u havent showed love yet
0.0,school wants read eclipse andsome pages read
1.0,glorious sunny day london town im drama school fighting people swords protecting romantically structured face
0.0,keeganfrank dont want
1.0,oh last tweet spent half hour brushing teeth new electric toothbrush feel great
1.0,officialmelb happy birthday mel miss uk
1.0,apple keyboard really cool want one used doctor
1.0,beautiful morning nice
1.0,wish birthday massacre would come australia think said theyre thinking tho httptinyurlcomplfch
1.0,would take sky
0.0,dont want ugly anymore
1.0,offically mothers day happy moms day
0.0,llda lo siento dint enough room
1.0,sophiaff love also like new profile pic
1.0,watered tomato plants pepper plants lettuce feeling homely freddie funpacked day
1.0,cchiron dude rock
1.0,fifthroom tried td battled cs processor nambu really good unintuitive
1.0,stephaniepratt love song lol youre amazing steph xoxo
1.0,live live dj jayem bb esr click httpwwwkrisisdnbcomlistenasx
1.0,heading longband practice last one first show saturday night hope good one httpdiggcomumiw
1.0,going shopping mammyy makeup face generally quite nice today
1.0,bye movies jake
1.0,jonas rocked tonight going bed write lil bit night bless
0.0,whoa didnt mean sleep hour
0.0,brodyjenner live manchester england still never london
0.0,need get life together aka apartment cleaned back birthday
0.0,deg c tech room major downside lot heat doesnt help hot outside
1.0,aww jon ryan bob greta one picture adorable brightens morning ty jon walker
1.0,got paycheck april bonus b deposited day rest gotta wait til mon
1.0,elliottng congrats wife would oppose live tweeting birth im sure
1.0,johncmayer ur really sweetest person ever thanks making everyones dreams come trueps dream u twitter back x
1.0,water horse movie totally making want go scotland want water horse lol
0.0,joewitless nightmares huggles
1.0,happy mothers day motherstime hit hay much love tweeps
0.0,fossiloflife sarcy usual
0.0,melroze kno im sad evry leavin horrible im supposed b happy summer cant ima miss evry
1.0,good hanging dad day looking job still
1.0,isparkleen wow thats good
0.0,got clean bathroom today
1.0,ordered new shirt
0.0,theres nothing right im tired dont want sleep cleaned pretty good proud least id good janitor
1.0,radioactive never gets old never th time listened cd repeat today still love
1.0,friends come give massage cant sleep
1.0,love waking thinking weekday realizing weekend
1.0,really rant bad day wont grateful mother gma amp powerful amp influential ladies life ily
1.0,jords good morning youre early feeling enthused design life thanks manics phrase
1.0,last week school finals yesss
1.0,midgethemutt voting hope voting white blank name mr twitter funniset
1.0,coodieranks thats nice cousin left house daughters daddys girls sweet
0.0,simonidol might say life sentences good enough chester stiles one rape year old child f
1.0,amberbenson woohoo well done started macarenaing
1.0,mmmmmm coffee
0.0,naiadrisa heh thats happened hope rest week goes better
1.0,rove looking forward show tonight cant wait ol mate dhughsey
0.0,going busy day sucks cause wanted spend time someone earlier today
0.0,mraeannon thank u know ill miss u ill take pics soon get need email txt something
1.0,happy may bank holiday british peeps
0.0,adam lambert version feelin good head miss idol already
0.0,jowork oh gon com back againand yo azz betta make vid yo prom boy
0.0,harley passed away december httpappsfacebookcomdogbookprofileview
0.0,oh dang drag hell came today didnt man wish remembered would gone seen
1.0,smeykunz shrugs funny plus know enjoyed tweet whore love
1.0,sabrina thought simple one found hilarious
0.0,ps rainging
1.0,happy star wars day may th
1.0,finally finished tec recipe card feel somewhat accomplished
0.0,need hugs joe jonas
0.0,going bed watching bit qi wake tomorrow face start last summer bath bit gutted atm home
0.0,deniserd yo wake ass go work go get paper u aint sick dont lie
1.0,huge test parents house food good stuck one helping seconds feels good
1.0,dgg ha nice thats german youre gonna get counting jibberish
0.0,alyssamilano local pet store get shut last something like thatits horrible animals go
0.0,horrible dreams last night also one employedsigh
0.0,days away evicted
1.0,happy star wars day may th brilliant
0.0,stay away home since part india dnt hav gud wireless internet im fucked
1.0,ikostar well twitter year think itd lot easier monetize less need differentiated paynopay
1.0,maybe could drill hole lol oh snap sorry couldnt resist
0.0,day nothing
0.0,dezurita nooo real mushroom neighbor uprooted
1.0,jonasbabe woo im getting mine mondaycant wait x
1.0,hope rerun nerdprom later sounds like theyre lots fun thanks playbyplay
1.0,actionchick yay love new ppl wooooo
1.0,laineymc priests really good guess wouldnt welcome late late moment
1.0,hyperopia feeling better breakfast time
